tweet_id,username,text,hashtags,links
1644973430855311362,CNN,across the united states more than 150 million people are being faced with the possibility of a new reality life without tiktok ,[],['https://t.co/uKkzum7tA0']
1644965895062667264,CNN,a man was sentenced to prison after a court found him guilty of scaring to death 1100 chickens that belonged to a neighbor with whom he was feuding ,[],['https://t.co/BqJWt4EGWq']
1644958355008487425,CNN,popular springtime candy brand peeps is being criticized for containing red dye no 3 in some of its candies ,[],['https://t.co/mtFBOq4o2X']
1644950802035818497,CNN,the battle between disney and florida gov ron desantis may not be over yet ,[],"['https://t.co/z03oFTWgZT', 'https://t.co/UNtZp3ya3F']"
1644943265634873345,CNN,as unlucky as he is to have such a tragic injury he is so lucky that the injuries are where they are doctor for actor jeremy renner says snowplow came within millimeters of vital organ major nerve ,[],['https://t.co/eiafJEf9Ly']
1644935713794736129,CNN,heres why mlb players could be hitting hundreds of more home runs each season by the end of the century ,[],"['https://t.co/ZrWtGJ3wTt', 'https://t.co/jRGdTSDoJJ']"
1644928140035145729,CNN,us district judge thomas owen rice of the eastern district of washington an appointee of former president barack obama ordered the federal government to keep mifepristone available in 17 states plus the district of columbia ,[],['https://t.co/747GBVcbe9']
1644920592284495873,CNN,millions of americans are at risk of losing their medicaid coverage heres what you need to know ,[],"['https://t.co/Zc0fZFBOT7', 'https://t.co/Ay4LZSLvTv']"
1644913043212574721,CNN,president biden spoke with lsu star angel reese in a phone call to congratulate her on the tigers ncaa championship win the white house says ,[],['https://t.co/Bfh0P4FOCW']
1644908018755092482,CNN,want to prevent dementia grab your dancing shoes and a partner ,[],['https://t.co/zF3u5rgDvu']
1644902981857312770,CNN,owen wilson channels his inner bob ross in paint ,[],"['https://t.co/nQ8jYa7X9E', 'https://t.co/fHB2JIC8Br']"
1644897939616145412,CNN,a pair of 81yearold best friends from texas toured the world in 80 days adventuring from the beaches of bali to the deserts of egypt ,[],"['https://t.co/yokYd33U82', 'https://t.co/keTsidscXB']"
1644892905016897539,CNN,us employers added just 236000 jobs in march coming in below expectations and indicating that the labor market is cooling off amid the federal reserves yearlong ratehiking campaign to chill inflation ,[],"['https://t.co/KI7Q9dEzdG', 'https://t.co/zkYNno7JZG']"
1644887878688727042,CNN,a shortage of air traffic controllers has major airlines considering summer schedule cuts to prevent delays ,[],"['https://t.co/10yh1JGnvh', 'https://t.co/KnAimZw0wX']"
1644882847562432512,CNN,the new starbucks drink has a potentially fragile combination caffeine which is a stimulant and olive oil which is a relaxant ,[],['https://t.co/eOh3WXemrs']
1644877803194548224,CNN,a man was sentenced to prison after a court found him guilty of scaring to death 1100 chickens that belonged to a neighbor with whom he was feuding ,[],['https://t.co/c916R8sHZH']
1644873879217664001,CNN,israel says it is striking targets in syrian territory after three rockets were launched toward it from syria ,[],['https://t.co/t9Y2DWED29']
1644872772512890883,CNN,across the united states more than 150 million people are being faced with the possibility of a new reality life without tiktok ,[],['https://t.co/xtoaImIlI7']
1644867759505850368,CNN,oaxaca has cast its magic on evalongoria dont miss its culinary wonders in a new episode of the cnn original series #searchingformexico sunday at 9 pm etpt ,['searchingformexico'],['https://t.co/HtfkFqU3U5']
1644866738163515392,CNN,delaware state police are investigating a shooting incident that took place at a mall outside of wilmington saturday evening according to the agency ,[],['https://t.co/b7Y0abr0eA']
1644860214917705730,CNN,the battle between disney and florida gov ron desantis may not be over yet ,[],"['https://t.co/Uvv85QWbS1', 'https://t.co/nN5D3tAcYZ']"
1644852651358601218,CNN,pope francis led easter vigil mass inside st peters basilica after missing the good friday procession due to bad weather ,[],['https://t.co/Vr6r95Y2Zl']
1644848857551863812,CNN,a us citizen of iranian descent living in california was sentenced to four years in prison for crimes related to the attempted kidnapping plot of a new yorkbased journalist and human rights activist according to federal court documents ,[],['https://t.co/cqg3FKN6ZD']
1644840076348735489,CNN,americans views of the economy are the best theyve been in more than a year but most still say its in poor shape a new cnn poll finds ,[],"['https://t.co/plbOFBiWtX', 'https://t.co/PcDbQ5fuzG']"
1644832524445548544,CNN,just a third of americans say president biden deserves to be reelected a cnn poll found a majority in his party say they would like to see someone else as the democratic nominee for president next year ,[],"['https://t.co/Kqy1BJVzDg', 'https://t.co/mkplcE8LcT']"
1644827475027849219,CNN,us district judge thomas owen rice of the eastern district of washington an appointee of former president barack obama ordered the federal government to keep mifepristone available in 17 states plus the district of columbia ,[],['https://t.co/sM8tI3rEth']
1644822211411296260,CNN,the white house plans to debut a new easter bunny mascot at this years easter egg roll ,[],"['https://t.co/ogpLAmVSWo', 'https://t.co/jqQzdyow14']"
1644814917931769858,CNN,nearly 2000 people have searched this week for a missing woman in minnesota authorities say madeline kingsbury 26 did not show up at work as expected on the day she disappeared and didnt pick up her kids from day care ,[],['https://t.co/jTTZUEhypW']
1644807350996422660,CNN,"president joe biden betrays our generation by greenlighting the willow project opinion by greta thunberg sophia kianni and vanessa nakate
",[],['https://t.co/ebIVtuL1HV']
1644799810359238656,CNN,if a man of that time could walk down the street people would not see any difference digital imaging reveals the face of a man who lived 35000 years ago ,[],['https://t.co/KSjlVKwJp4']
1644793503338098690,CNN,i cried when i saw my mom from the bus im very happy to be back these ukrainian children were illegally deported by russia a humanitarian group says cnn was there as they were reunited with their families in kyiv ,[],"['https://t.co/sWh2t7BwM3', 'https://t.co/TV6FLTzOh2']"
1644792252626026496,CNN,the rest of the protestors just ambushed and cornered me before i was able to move out with the help of campus police former ncaa swimmer riley gaines said ,[],['https://t.co/orlQr8wjF7']
1644787212871933956,CNN,a pair of 81yearold best friends from texas toured the world in 80 days adventuring from the beaches of bali to the deserts of egypt ,[],['https://t.co/Dk008AvFF1']
1644782181183635460,CNN,ethan boyes a winner of multiple cycling championships died after he was struck by a car in san francisco according to police ,[],['https://t.co/W3Z9zoLtJS']
1644776916300320771,CNN,with oil prices surging once again headline inflation could remain elevated for longer or even rise ,[],['https://t.co/ROpncfPmae']
1644445166361559041,BBC, good news to round off good friday beyond paradise will be back for a second series and a christmas special find out more ,[],"['https://t.co/wHal0rX56r', 'https://t.co/1LKdAerhUe']"
1644358170683269121,BBC,our thoughts are with pauls family friends and bandmates ,[],['https://t.co/y2MrulxCA3']
1644350942043668482,BBC,s club 7 star paul cattermole has died aged 46 weeks after the band announced a comeback tour ,[],['https://t.co/1TYSKHxB2C']
1643667256881336322,BBC,what words of wisdom did sam ryder have for this years uk act mae muller tune in to the latest episode of #eurovisioncast to hear more,['eurovisioncast'],[]
1643667217697865755,BBC,sam ryder tells #eurovisioncast how he kept zen during last years #eurovision song contest,"['eurovisioncast', 'eurovision']",[]
1643640563843907586,BBC,so this happened thanks for the honour bbcthearchers bbceurovision eurovision #eurovision ,['eurovision'],['https://t.co/Ra7w1u5Nki']
1643640436068687873,BBC, good morning europe ambridge calling rylans been invited to judge the villages #eurovision variety show in a special episode of bbcthearchers on bbcradio4 but trouble ensues when his satnav goes awry find out more ,['eurovision'],"['https://t.co/qBSnuFG09j', 'https://t.co/Cn4P9ubXD0']"
1643533410093113344,BBC,my daily life is like an inelegant tai chi broadcaster markimardell talks openly about living with parkinsons disease on the latest #bbcnewscast,['bbcnewscast'],[]
1643306321884635167,BBC,in the market for even more #industry its confirmed series 3 is coming to #iplayer with kit harington joining the cast as henry muck ,"['industry', 'iplayer']",['https://t.co/PNua4CGlXV']
1642919550416027648,BBC,hi jinkx awardwinning actress singer and twotime rupauls drag race winner jinkxmonsoon will appear in a major role in the new series of #doctorwho ,['doctorwho'],['https://t.co/CGiqAufHB9']
1642916897837535236,BBC, hi jinkx awardwinning actress singer and twotime rupauls drag race winner jinkx monsoon joins #doctorwho in a major role find out more ,['doctorwho'],"['https://t.co/3Hqu5mxotx', 'https://t.co/HXWXpM08Jz']"
1642821744636354560,BBC,could we be any more excited head to for a chance to play #thetraitors #iplayer ,"['thetraitors', 'iplayer']","['https://t.co/6DsNVFpoPu', 'https://t.co/z9ZOQ09gtr']"
1642130511861628929,BBC,got you whilst cyberslaying in the metaverse is high up on our todo list we wont be taking glow up off your screens but tune in to the new series for a metaverse assignment that will blow your mind glow up britains next makeup star coming soon to bbc three amp iplayer ,[],['https://t.co/XDArrrTcWY']
1642130457771794432,BBC,april fools whilst wed love nothing more than to see kerry and kurtan on project icon were not sure the music industry is ready for that #bbcthree #iplayer #projecticon #thiscountry ,"['bbcthree', 'iplayer', 'projecticon', 'thiscountry']",['https://t.co/LZ0pKYqei6']
1642085556187217920,BBC,were taking glow up from irl to url the next series of glow up will exist entirely in the metaverse get ready for cyberspace challenges crypto prizes and vr face offs #glowup britains next metaverse star coming soon to bbcthree amp bbciplayer or is it ,['glowup'],['https://t.co/JTPVJetjdo']
1642084498228535297,BBC,in a world where jason derulo kerry mucklowe and charlotte crosby collide we bring you the three cinematic universe coming soon to a screen near you #bbcthree #iplayer #jasonderulo #thiscountry #charlottecrosby ,"['bbcthree', 'iplayer', 'jasonderulo', 'thiscountry', 'charlottecrosby']",['https://t.co/LkDRoKF7fu']
1641898161429008390,BBC,and now on #gogglebox too ,['gogglebox'],['https://t.co/jQeeUupgRU']
1641772806223409152,BBC, lily savages blankety blank to air on bbcone and bbciplayer in memory of paul ogrady in a change to the advertised programme a classic episode of blankety blank with paul ogrady as lily savage will be broadcast this weekend more info ,[],"['https://t.co/eh0LSPLz39', 'https://t.co/J2MlC41XOl']"
1641752909393063937,BBC, contenders ready gladiators ready with a brand new logo the exciting and iconic gameshow gladiators is coming to the bbc and you can witness them in action find out how you can be in the audience here ,[],"['https://t.co/VuhH6Hmzlp', 'https://t.co/HIhe4GTp5s']"
1641750233506889730,BBC, theyre back and bringing more celebrity couple confessions hilarious beefs and incredible audience moments to bbcone and bbciplayer the chris amp rosie ramsey show returns this may find out more ,[],"['https://t.co/dOZDDR3uZc', 'https://t.co/GgnASY2Ocm']"
1641726517011963904,BBC, farewell button house our beloved #ghosts have decided its time to rest in peace the next series of hit bbc comedy ghosts will be the last more info ,['ghosts'],"['https://t.co/5lBR6a3Up1', 'https://t.co/686LyyaoKZ']"
1641484335344758795,BBC,check out what happened when bluhydrangea chorizamay and iamlefil from dragraceukbbc channelled their inner frida kahlo putting on their best fridainspired looks and serving all the creativity and glam you could ever want bbcthree bbc ,[],['https://t.co/7ZzUL2NbgE']
1641016529780187137,BBC, it was a brilliant night for the bbc at the royal television society programme awards with 17 wins across multiple categories read all about it ,[],"['https://t.co/gnWzAbUg0F', 'https://t.co/4lh62oR4MP']"
1640791626736979993,BBC,a new family is heading into the queen victoria linda is secretly teaming up with her mother elaine who brings her new lover george knight and his two daughters gina and anna to the square find out more over on our official instagram or facebook page #news #eastenders ,"['news', 'eastenders']",['https://t.co/ujh6EskeE4']
1640791588371562497,BBC, theres trouble brewing in albert square as a new family is heading into the queen victoria colin salmon harriet thorpe francesca henry and molly rainford are joining #eastenders will they be lindas knights in shining armour find out more ,['eastenders'],"['https://t.co/jyjrVh5mHa', 'https://t.co/s5fNbWrlX8']"
1640775766588915712,BBC,lets talk about screens head to to have your say cbeebieshq ,[],"['https://t.co/OVgl3dbaS7', 'https://t.co/Em65Gchr1X']"
1640663477927772161,BBC, leahcwilliamson tops the womans hour power list 2023 bbcwomanshour has revealed its list of 30 phenomenal uk women who have made significant impact in the sporting world more here ,[],"['https://t.co/pERngRttyp', 'https://t.co/8eX36anZnU']"
1640639099060068355,BBC, heres your first look at ten pound poms the drama follows a group of brits as they leave dreary postwar britain in 1956 to embark on a lifealtering adventure in australia where theyve been promised a new life for just 10 find out more ,[],"['https://t.co/AXISOI1ez1', 'https://t.co/TSsnYOqgQf']"
1640290021310693377,BBC, unwind this spring with the bbctwo series bampb by the sea follow fifteen celebrities across northern irelands causeway coast to relax and recharge read more ,[],"['https://t.co/cer4SLuF2g', 'https://t.co/PVeWVlYpge']"
1639200271241981953,BBC,sometimes ive felt like a novelty outside of actors there wont be many workingclass people there tony schumacher tonyshoey screenwriter for the bafta nominated drama the responder speaks to #bbcnewscast hear more on the latest episode,['bbcnewscast'],[]
1638842305288491009,BBC,boris johnson has clashed with mps over partygate denials but did he mislead parliament listen to the latest #bbcnewscast to hear more from adamfleming and chrismasonbbc,['bbcnewscast'],[]
1638510848590348289,BBC, 12 food entrepreneurs 150000 of gordonramsays own cash one lifechanging investment watch gordon ramsays #futurefoodstars on bbciplayer and bbc one from 30 mar at 9pm #iplayer ,"['futurefoodstars', 'iplayer']",['https://t.co/AjZAkHoUni']
1638470251380633600,BBC,how do you make the blue peter set accessible abby cook 20 is the childrens shows first disabled presenter listen to the full interview here ,[],"['https://t.co/OAruZPZz5b', 'https://t.co/YPhUEA5Yoi']"
1638219709379125248,BBC,if you know someone age 1118 who wants to report on a story or issue which is important to them we want to hear it the #bbcyoungreportercompetition is open for 2023 entries story ideas need to be uploaded online on 31 march 2023 by 2359 ,['bbcyoungreportercompetition'],"['https://t.co/9Rz1wKhTlw', 'https://t.co/pLri4RFkpf']"
1638148652769107968,BBC, this is not a drill bbc drama vigil reveals series two casting and story details bbcone bbciplayer more here ,[],"['https://t.co/S3gjeHWlcR', 'https://t.co/yMxA4gbOvr']"
1638105025707757568,BBC, weve got great expectations for the upcoming steven knight adaptation coming to bbcone and bbciplayer on 26 march meet the cast and people behind the camera bringing the classic tale to life read more here ,[],"['https://t.co/OCpO4d4G3X', 'https://t.co/x1tuCVBrLK']"
1637836058195795969,BBC,the wait is over lady killers with lucyworsley is back,[],[]
1636859755212820481,BBC,its not over we have more 10pm when comic relief did celeb big brother bbc two 1040pm best of the best bits on bbc one #comicrelief paddymcguinness ,['comicrelief'],['https://t.co/0kxjwRxB6l']
1636809320393261065,BBC,tonight in comicrelief the lovely saradaviescc and i listen to some very special pitchers its inspiring heartwarming stuff for a great cause #rednoseday #comicrelief ,"['rednoseday', 'comicrelief']",['https://t.co/suMd5sfN6s']
1636806890284826634,BBC,whaaaat is going on here david tennant just appeared on comicrelief in the uk #rednoseday ,['rednoseday'],['https://t.co/cQSXsAPP8k']
1636784977558765572,BBC,the countdown is on for tonight its going to be amazing and we have some very special people hosting tune in to bbcone and bbciplayer at 7pm joeldommett zoetheball paddymcguinness ajodudu ,[],['https://t.co/hyWl5oBMED']
1636751995053699072,BBC,the more you lay the more you get paid #brickies is back for series 2 to see how the gang get on watch from 20 march on bbcthree and bbciplayer ,['brickies'],['https://t.co/ysjWxVldfK']
1636710622418149379,BBC,traitors eurovision ghosts and more watch red nose day on iplayer from tonight at 7pm #rednoseday #iplayer ,"['rednoseday', 'iplayer']",['https://t.co/n0f9Nv7lcS']
1636690125412352001,BBC,today is the day happy #rednoseday everyone make sure you tag us in everything you get up to and most importantly have fun ,['rednoseday'],['https://t.co/RiUyXBBpQ6']
1636454026429583360,BBC,cbeebies bedtime stories and comicrelief had a cunning plan for the grownup bedtime story baldrick from blackadder returns for #rednoseday in this richard curtis special illustrated by chris riddell bbc one friday night on comic relief not for the small ones ,['rednoseday'],['https://t.co/SYeQreQ5Tj']
1636402361777393664,BBC, fancy your chances at interview with this lot ahead of the apprentice interviews tonight from 9pm on bbcone and bbciplayer karren brady claude littner mike soutar and linda plant tell us how they prepare to grill the final five read ,[],"['https://t.co/BpeKkdayvx', 'https://t.co/fcm829rmhM']"
1635999044118929408,BBC, before they race across the world we caught up with this years five fierce pairs to learn all about their strategies for victory and find out whats really in their backpacks meet them ,[],"['https://t.co/iXLzmrID5N', 'https://t.co/HlAnOXLmEf']"
1635983285988761603,BBC, stacey dooley follows a group of ukrainian civilians as they arrive in the uk to begin five weeks of intensive army training in stacey dooley ready for war a oneoff documentary for bbcthree and bbciplayer read more ,[],"['https://t.co/3X6JElLBt2', 'https://t.co/3WHHNglYGO']"
1635604185231024129,BBC,this red nose day emmawillis oti mabuse and rylan will be taking on the ultimate test of willpower determination and survival skills watch emma oti amp rylans big red nose day challenge on iplayer from tonight at 9pm #rednoseday #iplayer ,"['rednoseday', 'iplayer']",['https://t.co/GbDAAhF2KL']
1635196256464273409,BBC, chief content officer charlotte moore celebrates the bbcs double #oscars victory were so proud to have played a part in these extraordinary films and demonstrate our commitment to bringing world class storytelling to audiences more ,['oscars'],['https://t.co/RTTVsk18bd']
1635194973560635392,BBC, the bbcs celebrating two big wins at the academy awards animated short film went to the boy the mole the fox and the horse and navalny won documentary feature film read more ,[],"['https://t.co/RTTVsk18bd', 'https://t.co/F4hrdiN9nW']"
1634600079750311939,BBC,one of our famous pointless trophies has been stolen we cant believe it #rednoseday #iplayer #tellytreasures comicrelief xanderarmstrong ,"['rednoseday', 'iplayer', 'tellytreasures']",['https://t.co/8rdLAWP9pc']
1634125314946224128,BBC, spoiler alert lord sugars final five apprentice candidates have been revealed and we caught up with them to find out how theyre feeling ahead of those all important interviews meet them ,[],"['https://t.co/xUEJzfUdtc', 'https://t.co/SN5x12F7hL']"
1633815336209317889,BBC, news just in clare balding will lead the bbcs live television coverage of wimbledon from summer 2023 find out more ,[],"['https://t.co/Ag9addzR7e', 'https://t.co/hrjJmMsbO5']"
1633766535452925953,BBC, casting announced for caroline morans new comedy series henpocalypse this is a dream cast the locations are epic the apocalypse has never been so much fun coming to bbctwo and bbciplayer read more ,[],"['https://t.co/j1E22QsRIc', 'https://t.co/YNoOt2CjOw']"
1633748809154199554,BBC,our uk artist for #eurovision2023 is the incredible maemuller here she is with the official video for her #eurovision track i wrote a song ,"['eurovision2023', 'eurovision']",['https://t.co/ypzFj7edJt']
1633487859348029444,BBC, on your marks get set go its official race across the world is back from wednesday 22 march at 9pm on bbcone and bbciplayer more info ,[],"['https://t.co/gkBTiz3A78', 'https://t.co/dbB6wl1Bc5']"
1633036774673874952,BBC, pssst a little bird told us wild isles is coming to bbcone and bbciplayer from 7pm on sunday 12 march find out more bbcsilverback filmsalex board ,[],"['https://t.co/WnDdU7BHN7', 'https://t.co/cqFnvVxpem']"
1632674884705763330,BBC,please help bbcmorninglive and msm4rsh her precious mug has been stolen #rednoseday #tellytreasures #iplayer comicrelief ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/jYut0PPPpY']
